                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                0.56033,                0.74258,                  1.014,                0.95551,                0.92779,                0.96537,                0.84412,                 0.5191,                 0.3506,                0.96209,               0.008209,               0.008209,               0.008209
                     29,                0.56161,                0.74888,                 1.0129,                0.95168,                0.93142,                0.96525,                0.84435,                  0.519,                0.35065,                0.96207,              0.0081427,              0.0081427,              0.0081427
                     30,                0.56065,                 0.7415,                 1.0136,                0.95579,                 0.9282,                0.96536,                 0.8443,                0.51834,                0.35075,                0.96167,              0.0080763,              0.0080763,              0.0080763
                     31,                0.55873,                0.73917,                 1.0105,                0.95012,                0.93373,                0.96539,                0.84436,                0.51735,                0.34952,                0.96076,                0.00801,                0.00801,                0.00801
                     32,                0.55909,                0.73957,                 1.0122,                0.95139,                0.93307,                0.96559,                0.84464,                0.51698,                0.34847,                 0.9605,              0.0079437,              0.0079437,              0.0079437
                     33,                0.55554,                0.74072,                 1.0107,                0.95184,                0.93263,                0.96525,                0.84515,                0.51811,                0.34941,                0.96114,              0.0078773,              0.0078773,              0.0078773
                     34,                0.55455,                0.73497,                  1.009,                0.95285,                 0.9324,                0.96542,                0.84513,                0.51829,                0.34856,                0.96129,               0.007811,               0.007811,               0.007811
                     35,                0.55422,                0.73003,                 1.0096,                0.95449,                 0.9317,                0.96555,                0.84551,                0.51709,                0.34869,                0.96028,              0.0077447,              0.0077447,              0.0077447
                     36,                0.55637,                0.73365,                 1.0091,                0.95504,                0.93048,                0.96552,                0.84576,                0.51645,                0.34916,                 0.9596,              0.0076783,              0.0076783,              0.0076783
                     37,                0.55251,                0.72825,                 1.0067,                0.95369,                 0.9309,                0.96555,                0.84607,                  0.516,                0.34968,                0.95936,               0.007612,               0.007612,               0.007612
                     38,                0.54901,                0.73153,                 1.0074,                0.95441,                0.93064,                0.96567,                0.84605,                0.51565,                 0.3487,                0.95939,              0.0075457,              0.0075457,              0.0075457
                     39,                 0.5516,                0.72781,                 1.0093,                0.95451,                0.93079,                0.96572,                0.84616,                0.51513,                0.34842,                0.95906,              0.0074793,              0.0074793,              0.0074793
                     40,                    inf,                0.72327,                 1.0056,                0.95502,                0.93077,                0.96587,                0.84636,                0.51438,                0.34783,                0.95869,               0.007413,               0.007413,               0.007413
                     41,                0.54805,                0.72289,                 1.0063,                 0.9558,                0.93064,                0.96593,                0.84652,                0.51387,                0.34848,                0.95839,              0.0073467,              0.0073467,              0.0073467
                     42,                0.54524,                0.72085,                 1.0065,                0.95634,                0.93002,                0.96604,                0.84701,                0.51354,                0.34776,                0.95811,              0.0072803,              0.0072803,              0.0072803
                     43,                0.54585,                0.71895,                 1.0058,                0.95779,                0.92884,                0.96623,                0.84739,                0.51249,                0.34783,                0.95766,               0.007214,               0.007214,               0.007214
                     44,                0.54434,                0.71636,                 1.0046,                0.95756,                 0.9295,                0.96618,                0.84794,                0.51139,                0.34699,                0.95698,              0.0071477,              0.0071477,              0.0071477
                     45,                0.54297,                0.71418,                 1.0049,                0.95711,                0.92953,                 0.9662,                0.84812,                0.51068,                0.34682,                0.95652,              0.0070813,              0.0070813,              0.0070813
                     46,                0.54329,                0.71252,                 1.0044,                0.95841,                0.92847,                0.96603,                0.84782,                0.51073,                0.34706,                0.95681,               0.007015,               0.007015,               0.007015
                     47,                0.54239,                0.71312,                 1.0038,                0.95807,                0.92863,                0.96602,                0.84777,                0.51079,                0.34688,                0.95706,              0.0069487,              0.0069487,              0.0069487
                     48,                0.54362,                0.71186,                 1.0043,                0.95774,                 0.9289,                0.96605,                0.84795,                0.51002,                0.34613,                0.95664,              0.0068823,              0.0068823,              0.0068823
                     49,                 0.5383,                0.70964,                 1.0022,                 0.9579,                0.92904,                0.96634,                0.84807,                0.50968,                0.34508,                0.95626,               0.006816,               0.006816,               0.006816
                     50,                0.53475,                 0.7078,                 1.0007,                0.95751,                0.92904,                0.96615,                0.84806,                 0.5093,                0.34544,                0.95614,              0.0067497,              0.0067497,              0.0067497
                     51,                0.53905,                0.70432,                 1.0028,                0.95845,                0.92873,                 0.9664,                0.84853,                0.50917,                0.34513,                0.95605,              0.0066833,              0.0066833,              0.0066833
                     52,                0.53692,                0.70587,                 1.0025,                0.95905,                0.92802,                0.96625,                0.84892,                0.50855,                0.34497,                0.95587,               0.006617,               0.006617,               0.006617
                     53,                0.53446,                0.70839,                 1.0017,                0.95582,                0.93076,                0.96627,                0.84927,                0.50813,                0.34486,                0.95558,              0.0065507,              0.0065507,              0.0065507
                     54,                0.53435,                0.70025,                0.99956,                0.95664,                0.93026,                0.96606,                 0.8494,                0.50819,                0.34525,                 0.9556,              0.0064843,              0.0064843,              0.0064843
                     55,                0.53245,                0.70067,                      1,                0.95022,                0.93559,                  0.966,                0.84938,                0.50813,                0.34549,                0.95583,               0.006418,               0.006418,               0.006418
                     56,                0.52257,                0.66918,                0.99561,                 0.9506,                0.93544,                0.96604,                0.84943,                0.50812,                 0.3451,                0.95563,              0.0063517,              0.0063517,              0.0063517
                     57,                 0.5259,                0.68422,                0.99566,                0.95075,                0.93502,                0.96599,                0.84956,                0.50808,                0.34496,                0.95536,              0.0062853,              0.0062853,              0.0062853
                     58,                 0.5312,                0.68577,                0.99634,                0.94933,                 0.9363,                0.96584,                0.84954,                0.50837,                 0.3453,                0.95544,               0.006219,               0.006219,               0.006219
                     59,                 0.5269,                0.68203,                 0.9969,                0.95242,                0.93302,                0.96581,                0.84943,                0.50788,                0.34495,                0.95524,              0.0061527,              0.0061527,              0.0061527
                     60,                0.52705,                0.68481,                0.99717,                0.95082,                0.93458,                0.96561,                0.84938,                0.50664,                0.34481,                0.95425,              0.0060863,              0.0060863,              0.0060863
                     61,                0.53003,                0.68403,                 0.9983,                0.95058,                0.93491,                0.96567,                0.84951,                0.50618,                0.34424,                0.95387,                0.00602,                0.00602,                0.00602
                     62,                0.52378,                0.68164,                0.99584,                0.95542,                0.93017,                0.96546,                0.84991,                0.50582,                0.34424,                0.95347,              0.0059537,              0.0059537,              0.0059537
                     63,                0.52441,                0.68084,                 0.9947,                0.95689,                0.92903,                0.96546,                0.85035,                0.50489,                 0.3441,                0.95282,              0.0058873,              0.0058873,              0.0058873
                     64,                0.52495,                0.68392,                0.99719,                0.95563,                0.93066,                0.96536,                0.85033,                0.50453,                0.34471,                0.95259,               0.005821,               0.005821,               0.005821
                     65,                  0.522,                0.67612,                0.99459,                0.95496,                0.93065,                0.96548,                0.85083,                0.50447,                0.34433,                0.95248,              0.0057547,              0.0057547,              0.0057547
                     66,                0.52487,                0.68162,                 0.9966,                0.95537,                 0.9301,                0.96593,                0.85085,                0.50426,                0.34323,                 0.9523,              0.0056883,              0.0056883,              0.0056883
                     67,                0.52315,                0.67816,                0.99505,                0.95567,                0.93038,                0.96594,                0.85108,                0.50376,                0.34312,                0.95189,               0.005622,               0.005622,               0.005622
                     68,                 0.5215,                 0.6736,                0.99499,                0.95426,                0.93155,                0.96584,                0.85115,                0.50323,                0.34306,                0.95126,              0.0055557,              0.0055557,              0.0055557
                     69,                0.52052,                0.67865,                0.99366,                0.94995,                 0.9354,                0.96603,                0.85156,                0.50262,                0.34293,                0.95085,              0.0054893,              0.0054893,              0.0054893
                     70,                0.52017,                 0.6714,                0.99416,                0.95038,                0.93652,                0.96632,                0.85146,                0.50236,                0.34245,                0.95072,               0.005423,               0.005423,               0.005423
                     71,                0.51815,                0.66942,                0.99131,                0.95231,                0.93431,                0.96652,                0.85185,                0.50189,                 0.3417,                0.95034,              0.0053567,              0.0053567,              0.0053567
                     72,                0.51893,                0.67016,                0.99299,                0.95272,                 0.9341,                0.96647,                0.85231,                0.50158,                 0.3416,                0.94998,              0.0052903,              0.0052903,              0.0052903
                     73,                0.51636,                 0.6729,                0.99216,                 0.9562,                 0.9321,                0.96668,                0.85247,                  0.501,                0.34122,                0.94945,               0.005224,               0.005224,               0.005224
                     74,                0.51629,                0.66644,                0.99076,                0.95696,                0.93262,                0.96701,                0.85307,                0.50058,                0.34032,                0.94911,              0.0051577,              0.0051577,              0.0051577
                     74,                0.49975,                0.62801,                0.98491,                0.95466,                0.93343,                0.96653,                0.85216,                 0.5006,                0.34135,                0.94903,              0.0051577,              0.0051577,              0.0051577
                     75,                 0.4973,                0.62346,                0.98366,                0.95487,                  0.933,                0.96636,                0.85245,                    0.5,                0.34192,                 0.9486,              0.0050913,              0.0050913,              0.0050913
                     75,                 0.4973,                0.62346,                0.98366,                0.95487,                  0.933,                0.96636,                0.85245,                    0.5,                0.34192,                 0.9486,              0.0050913,              0.0050913,              0.0050913
                     76,                0.50236,                0.64133,                0.98495,                0.95528,                0.93219,                0.96621,                0.85225,                0.49955,                0.34263,                0.94822,               0.005025,               0.005025,               0.005025
                     76,                0.50236,                0.64133,                0.98495,                0.95528,                0.93219,                0.96621,                0.85225,                0.49955,                0.34263,                0.94822,               0.005025,               0.005025,               0.005025
                     77,                0.50873,                0.64387,                0.98581,                0.95601,                0.93089,                0.96628,                0.85226,                0.49982,                 0.3427,                0.94858,              0.0049587,              0.0049587,              0.0049587
                     77,                0.50873,                0.64387,                0.98581,                0.95601,                0.93089,                0.96628,                0.85226,                0.49982,                 0.3427,                0.94858,              0.0049587,              0.0049587,              0.0049587
                     78,                0.50597,                0.64357,                0.98709,                0.95518,                0.93127,                0.96619,                 0.8524,                0.49987,                0.34316,                0.94868,              0.0048923,              0.0048923,              0.0048923
                     78,                0.50597,                0.64357,                0.98709,                0.95518,                0.93127,                0.96619,                 0.8524,                0.49987,                0.34316,                0.94868,              0.0048923,              0.0048923,              0.0048923
                     79,                0.50562,                 0.6473,                0.98681,                0.95255,                0.93433,                0.96613,                0.85242,                0.49993,                0.34361,                0.94874,               0.004826,               0.004826,               0.004826
                     79,                0.50562,                 0.6473,                0.98681,                0.95255,                0.93433,                0.96613,                0.85242,                0.49993,                0.34361,                0.94874,               0.004826,               0.004826,               0.004826
                     80,                0.51013,                  0.647,                0.98921,                0.95226,                0.93459,                0.96613,                0.85281,                0.49952,                0.34324,                0.94843,              0.0047597,              0.0047597,              0.0047597
                     80,                0.51013,                  0.647,                0.98921,                0.95226,                0.93459,                0.96613,                0.85281,                0.49952,                0.34324,                0.94843,              0.0047597,              0.0047597,              0.0047597
                     81,                0.50294,                0.64521,                0.98673,                0.95249,                0.93403,                0.96631,                0.85333,                 0.4993,                0.34277,                0.94821,              0.0046933,              0.0046933,              0.0046933
                     81,                0.50294,                0.64521,                0.98673,                0.95249,                0.93403,                0.96631,                0.85333,                 0.4993,                0.34277,                0.94821,              0.0046933,              0.0046933,              0.0046933
                     82,                0.50444,                0.64578,                0.98594,                0.95177,                0.93559,                0.96642,                0.85354,                0.49869,                0.34233,                0.94786,               0.004627,               0.004627,               0.004627
                     82,                0.50444,                0.64578,                0.98594,                0.95177,                0.93559,                0.96642,                0.85354,                0.49869,                0.34233,                0.94786,               0.004627,               0.004627,               0.004627
                     83,                0.50515,                0.64979,                0.98832,                0.95227,                0.93469,                0.96641,                0.85347,                0.49809,                 0.3416,                 0.9474,              0.0045607,              0.0045607,              0.0045607
                     83,                0.50515,                0.64979,                0.98832,                0.95227,                0.93469,                0.96641,                0.85347,                0.49809,                 0.3416,                 0.9474,              0.0045607,              0.0045607,              0.0045607
                     84,                0.50256,                0.64148,                0.98576,                0.95571,                0.93128,                0.96645,                0.85384,                0.49809,                0.34186,                0.94766,              0.0044943,              0.0044943,              0.0044943
                     84,                0.50256,                0.64148,                0.98576,                0.95571,                0.93128,                0.96645,                0.85384,                0.49809,                0.34186,                0.94766,              0.0044943,              0.0044943,              0.0044943
                     85,                0.50565,                0.64738,                0.98767,                0.95568,                0.93208,                0.96669,                0.85404,                0.49829,                0.34115,                0.94779,               0.004428,               0.004428,               0.004428
                     85,                0.50565,                0.64738,                0.98767,                0.95568,                0.93208,                0.96669,                0.85404,                0.49829,                0.34115,                0.94779,               0.004428,               0.004428,               0.004428
                     86,                0.48192,                0.59454,                0.97664,                0.95487,                0.93227,                 0.9666,                0.85381,                  0.498,                0.34143,                0.94758,              0.0043617,              0.0043617,              0.0043617
                     87,                0.48731,                0.61169,                0.97789,                0.95549,                0.93192,                0.96657,                0.85399,                0.49768,                0.34209,                0.94744,              0.0042953,              0.0042953,              0.0042953
                     88,                0.49365,                0.61651,                0.97892,                0.95624,                0.93096,                0.96636,                0.85398,                0.49766,                0.34312,                0.94745,               0.004229,               0.004229,               0.004229
                     89,                0.49168,                0.61991,                0.98064,                0.95456,                0.93261,                 0.9661,                0.85412,                 0.4973,                0.34327,                0.94729,              0.0041627,              0.0041627,              0.0041627
                     90,                0.49265,                0.62241,                0.98129,                0.95465,                 0.9327,                 0.9661,                0.85382,                0.49693,                0.34263,                0.94703,              0.0040963,              0.0040963,              0.0040963
                     91,                0.49728,                0.62409,                0.98386,                0.95482,                0.93264,                0.96599,                0.85394,                0.49634,                0.34235,                0.94677,                0.00403,                0.00403,                0.00403
                     92,                0.49102,                0.62287,                0.98105,                0.95399,                0.93362,                0.96593,                 0.8539,                 0.4968,                0.34334,                0.94729,              0.0039637,              0.0039637,              0.0039637
                     93,                0.49266,                0.62242,                0.98035,                0.94978,                0.93738,                0.96604,                0.85388,                0.49694,                0.34338,                0.94754,              0.0038973,              0.0038973,              0.0038973
                     94,                0.49398,                0.62867,                 0.9835,                0.95017,                0.93702,                0.96633,                0.85422,                0.49689,                0.34256,                0.94766,               0.003831,               0.003831,               0.003831
                     95,                0.49029,                0.62054,                0.98016,                0.95673,                0.93164,                0.96649,                0.85453,                0.49684,                0.34206,                0.94779,              0.0037647,              0.0037647,              0.0037647
                     96,                0.49376,                0.62669,                0.98217,                0.95809,                0.92984,                0.96658,                0.85475,                0.49663,                 0.3414,                0.94757,              0.0036983,              0.0036983,              0.0036983
                     97,                0.49212,                0.62555,                 0.9812,                0.95408,                 0.9351,                0.96678,                0.85499,                0.49664,                0.34046,                0.94775,               0.003632,               0.003632,               0.003632
                     98,                0.49031,                0.62235,                0.98136,                0.95763,                0.93216,                0.96709,                0.85562,                0.49617,                0.33974,                0.94776,              0.0035657,              0.0035657,              0.0035657
                     99,                0.46481,                0.56378,                0.96859,                0.95421,                0.93483,                0.96697,                0.85543,                0.49604,                 0.3404,                0.94745,              0.0034993,              0.0034993,              0.0034993
                    100,                0.47116,                0.58129,                0.97011,                0.95372,                 0.9347,                0.96699,                0.85567,                0.49559,                0.34095,                0.94725,               0.003433,               0.003433,               0.003433
                    101,                0.47702,                0.58507,                0.97168,                0.95258,                  0.936,                0.96724,                0.85571,                0.49528,                 0.3401,                0.94706,              0.0033667,              0.0033667,              0.0033667
                    102,                0.47508,                0.58792,                0.97324,                0.95274,                0.93594,                0.96726,                0.85593,                0.49521,                0.33989,                0.94698,              0.0033003,              0.0033003,              0.0033003
                    103,                0.47665,                0.59175,                0.97398,                0.95283,                0.93596,                0.96718,                0.85584,                0.49478,                0.33954,                 0.9467,               0.003234,               0.003234,               0.003234
                    104,                0.48048,                0.59386,                0.97586,                0.95225,                0.93572,                0.96708,                0.85587,                0.49433,                0.33919,                0.94647,              0.0031677,              0.0031677,              0.0031677
                    105,                 0.4746,                0.59443,                0.97399,                0.95258,                0.93571,                0.96698,                0.85589,                0.49398,                0.33896,                0.94634,              0.0031013,              0.0031013,              0.0031013
                    106,                0.47638,                0.59477,                 0.9737,                0.95015,                0.93798,                0.96687,                0.85603,                0.49377,                0.33817,                0.94618,               0.003035,               0.003035,               0.003035
                    107,                0.47809,                0.59782,                0.97615,                0.95466,                0.93344,                0.96697,                0.85629,                0.49343,                0.33737,                0.94594,              0.0029687,              0.0029687,              0.0029687
                    108,                0.47603,                0.59415,                0.97332,                0.95475,                 0.9333,                 0.9672,                0.85688,                0.49318,                0.33656,                0.94587,              0.0029023,              0.0029023,              0.0029023
                    109,                0.47875,                0.59915,                0.97585,                0.95451,                0.93391,                0.96732,                0.85688,                0.49288,                0.33601,                0.94561,               0.002836,               0.002836,               0.002836
                    110,                0.47768,                0.59872,                0.97527,                0.95326,                0.93605,                0.96754,                 0.8573,                0.49272,                0.33557,                0.94548,              0.0027697,              0.0027697,              0.0027697
                    111,                0.47573,                 0.5946,                0.97514,                0.95307,                0.93626,                0.96759,                0.85767,                0.49256,                0.33576,                 0.9456,              0.0027033,              0.0027033,              0.0027033
                    112,                0.47662,                 0.5997,                0.97419,                0.95275,                0.93633,                0.96762,                0.85763,                0.49193,                0.33554,                0.94498,               0.002637,               0.002637,               0.002637
                    113,                0.47516,                0.59315,                 0.9744,                0.95291,                0.93686,                0.96766,                0.85795,                0.49155,                0.33562,                0.94487,              0.0025707,              0.0025707,              0.0025707
                    114,                0.47246,                0.59088,                0.97149,                0.95259,                0.93704,                0.96797,                0.85844,                0.49091,                0.33534,                0.94438,              0.0025043,              0.0025043,              0.0025043
                    115,                0.47352,                 0.5899,                0.97304,                0.95188,                0.93912,                0.96798,                0.85819,                0.49046,                0.33483,                0.94398,               0.002438,               0.002438,               0.002438
                    116,                0.46979,                0.59125,                0.97198,                 0.9534,                0.93764,                0.96816,                 0.8582,                0.49022,                0.33412,                0.94377,              0.0023717,              0.0023717,              0.0023717
                    117,                0.46914,                0.58549,                0.97039,                0.95407,                0.93754,                0.96835,                 0.8587,                0.48964,                 0.3328,                 0.9432,              0.0023053,              0.0023053,              0.0023053
                    118,                0.46864,                 0.5812,                 0.9703,                0.95469,                0.93717,                0.96838,                0.85896,                0.48937,                0.33188,                0.94302,               0.002239,               0.002239,               0.002239
                    119,                0.46896,                0.58286,                0.96958,                0.95511,                0.93683,                0.96851,                0.85966,                0.48904,                0.33108,                0.94285,              0.0021727,              0.0021727,              0.0021727
                    120,                0.46494,                0.57827,                0.96722,                0.95471,                0.93745,                0.96857,                0.85944,                0.48844,                0.33037,                0.94257,              0.0021063,              0.0021063,              0.0021063
                    121,                0.46202,                0.57793,                0.96841,                0.95483,                0.93768,                0.96885,                0.86006,                0.48843,                0.32958,                0.94283,                0.00204,                0.00204,                0.00204
                    122,                0.46414,                0.57564,                0.96974,                0.95538,                0.93831,                 0.9689,                0.86057,                0.48766,                0.32907,                0.94235,              0.0019737,              0.0019737,              0.0019737
                    123,                    inf,                0.57087,                0.96605,                 0.9549,                0.93909,                0.96931,                0.86082,                0.48727,                0.32823,                0.94236,              0.0019073,              0.0019073,              0.0019073
                    124,                0.45918,                0.56946,                0.96687,                0.95554,                0.93892,                0.96913,                0.86101,                0.48688,                0.32775,                0.94205,               0.001841,               0.001841,               0.001841
                    125,                0.45673,                 0.5679,                0.96664,                0.95547,                 0.9388,                0.96913,                0.86126,                0.48628,                0.32758,                0.94156,              0.0017747,              0.0017747,              0.0017747
                    126,                0.45617,                0.56571,                0.96557,                0.95438,                0.93916,                0.96917,                0.86147,                0.48584,                0.32812,                0.94132,              0.0017083,              0.0017083,              0.0017083
                    127,                0.45412,                0.56125,                0.96516,                0.95401,                0.93933,                0.96933,                 0.8618,                0.48499,                 0.3276,                0.94097,               0.001642,               0.001642,               0.001642
                    128,                0.45151,                 0.5579,                0.96402,                0.95396,                0.93916,                0.96923,                0.86179,                 0.4841,                0.32702,                0.94044,              0.0015757,              0.0015757,              0.0015757
                    129,                0.45295,                0.55477,                0.96452,                0.95441,                0.93892,                0.96927,                0.86201,                0.48359,                0.32646,                 0.9403,              0.0015093,              0.0015093,              0.0015093
                    130,                0.44874,                0.55198,                0.96308,                0.95222,                0.94069,                0.96935,                0.86198,                0.48322,                0.32604,                0.94016,               0.001443,               0.001443,               0.001443
                    131,                0.45036,                0.55063,                0.96372,                 0.9521,                0.94166,                0.96951,                0.86221,                0.48255,                 0.3251,                0.93977,              0.0013767,              0.0013767,              0.0013767
                    132,                    inf,                0.51257,                0.95579,                 0.9523,                0.94125,                0.96925,                0.86231,                0.48232,                0.32587,                0.93964,              0.0013103,              0.0013103,              0.0013103
                    133,                0.43315,                0.51648,                0.95434,                0.95283,                 0.9403,                0.96921,                0.86225,                0.48187,                0.32649,                0.93925,               0.001244,               0.001244,               0.001244
                    134,                 0.4362,                0.51549,                0.95412,                0.95238,                0.94023,                0.96915,                0.86243,                0.48196,                0.32726,                0.93929,              0.0011777,              0.0011777,              0.0011777
                    135,                0.43271,                0.51527,                 0.9546,                0.95279,                0.93967,                0.96892,                0.86238,                0.48245,                0.32779,                0.93958,              0.0011113,              0.0011113,              0.0011113
                    136,                    inf,                0.51592,                0.95481,                0.95289,                0.93953,                0.96863,                 0.8621,                0.48243,                0.32878,                0.93959,               0.001045,               0.001045,               0.001045
                    137,                0.43496,                0.51585,                0.95634,                0.95327,                0.93846,                0.96843,                0.86187,                0.48184,                0.33008,                0.93915,             0.00097867,             0.00097867,             0.00097867
                    138,                0.42834,                0.51302,                0.95416,                0.95352,                0.93867,                0.96824,                0.86179,                0.48167,                0.33019,                 0.9391,             0.00091233,             0.00091233,             0.00091233
                    139,                0.43001,                0.51135,                0.95293,                0.95324,                0.93862,                0.96807,                0.86161,                0.48135,                0.33062,                0.93885,               0.000846,               0.000846,               0.000846
                    140,                0.43058,                0.51364,                0.95541,                 0.9527,                 0.9393,                0.96795,                0.86207,                0.48116,                0.33121,                0.93882,             0.00077967,             0.00077967,             0.00077967
                    141,                0.38373,                0.26446,                0.94335,                0.95224,                 0.9395,                0.96782,                0.86243,                0.47961,                0.33172,                0.93814,             0.00071333,             0.00071333,             0.00071333
                    142,                0.37598,                0.25369,                0.93934,                 0.9525,                 0.9395,                0.96778,                0.86285,                0.47797,                0.33096,                0.93712,               0.000647,               0.000647,               0.000647
                    143,                0.36912,                0.24637,                0.93638,                 0.9553,                0.93664,                0.96779,                0.86341,                0.47637,                0.33033,                0.93616,             0.00058067,             0.00058067,             0.00058067
                    144,                0.36709,                0.24397,                0.93316,                0.95545,                0.93693,                0.96786,                 0.8638,                0.47451,                0.32929,                0.93481,             0.00051433,             0.00051433,             0.00051433
                    145,                0.36316,                0.23916,                0.93052,                0.95579,                0.93762,                0.96792,                0.86426,                0.47342,                0.32958,                0.93416,               0.000448,               0.000448,               0.000448
                    146,                0.36206,                0.23547,                 0.9317,                0.95777,                0.93571,                0.96828,                0.86485,                0.47221,                0.32857,                0.93326,             0.00038167,             0.00038167,             0.00038167
                    147,                0.35655,                0.23353,                0.92884,                0.95919,                0.93508,                0.96831,                0.86535,                  0.471,                0.32786,                0.93245,             0.00031533,             0.00031533,             0.00031533
                    148,                0.35602,                0.23027,                0.92842,                0.95574,                0.93866,                0.96846,                0.86586,                0.47017,                0.32662,                0.93197,               0.000249,               0.000249,               0.000249
                    149,                0.35392,                0.23091,                0.92821,                0.96001,                0.93516,                0.96852,                0.86626,                0.46921,                0.32595,                0.93136,             0.00018267,             0.00018267,             0.00018267
