                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.74473,                 2.0768,                 1.1375,                0.85279,                0.72202,                0.84527,                0.67581,                0.64983,                 1.1982,                 1.2111,             5.2987e-05,             5.2987e-05,             5.2987e-05
