                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                0.54144,                0.69578,                 1.0041,                0.95442,                0.93439,                0.96611,                 0.8441,                0.52557,                0.34587,                0.96349,              0.0047597,              0.0047597,              0.0047597
                    160,                0.53843,                0.69256,                 1.0011,                0.95365,                0.93613,                0.96623,                0.84466,                0.52491,                0.34532,                0.96305,              0.0047265,              0.0047265,              0.0047265
                    161,                0.53759,                0.69205,                  1.002,                0.95367,                0.93615,                0.96641,                0.84503,                0.52452,                0.34524,                0.96283,              0.0046933,              0.0046933,              0.0046933
                    162,                  0.536,                0.69247,                 1.0022,                0.95392,                0.93568,                0.96648,                0.84557,                0.52419,                0.34455,                0.96264,              0.0046602,              0.0046602,              0.0046602
                    163,                0.53733,                0.69124,                 1.0025,                0.95267,                0.93734,                0.96662,                0.84577,                0.52351,                0.34441,                0.96221,               0.004627,               0.004627,               0.004627
                    164,                0.53542,                0.68898,                 1.0007,                0.95087,                0.93887,                 0.9666,                0.84582,                0.52275,                0.34444,                 0.9616,              0.0045938,              0.0045938,              0.0045938
                    165,                0.53405,                0.68554,                 1.0009,                0.95055,                 0.9386,                0.96656,                0.84601,                0.52152,                0.34382,                0.96061,              0.0045607,              0.0045607,              0.0045607
                    166,                0.53449,                0.68405,                      1,                0.95022,                0.93913,                0.96672,                0.84627,                0.52063,                0.34295,                0.95985,              0.0045275,              0.0045275,              0.0045275
                    167,                0.53341,                 0.6856,                 1.0005,                0.94802,                0.94062,                0.96684,                0.84638,                0.52016,                0.34255,                 0.9594,              0.0044943,              0.0044943,              0.0044943
                    168,                0.53488,                 0.6851,                 1.0014,                0.94919,                0.93942,                0.96684,                0.84658,                0.51969,                0.34265,                0.95924,              0.0044612,              0.0044612,              0.0044612
                    169,                0.53028,                0.68331,                0.99948,                0.94955,                0.93837,                0.96683,                0.84664,                0.51915,                0.34254,                0.95897,               0.004428,               0.004428,               0.004428
                    170,                0.52716,                0.68277,                0.99803,                0.95085,                0.93676,                0.96669,                 0.8463,                  0.519,                0.34332,                0.95893,              0.0043948,              0.0043948,              0.0043948
                    171,                0.53156,                0.68039,                 1.0002,                0.95034,                0.93657,                 0.9666,                0.84671,                0.51909,                0.34356,                0.95918,              0.0043617,              0.0043617,              0.0043617
                    172,                 0.5288,                0.68264,                0.99921,                0.95071,                0.93686,                0.96649,                0.84688,                0.51898,                0.34383,                0.95912,              0.0043285,              0.0043285,              0.0043285
                    173,                0.52853,                0.68423,                0.99991,                0.95059,                0.93764,                0.96647,                  0.847,                0.51914,                0.34437,                0.95928,              0.0042953,              0.0042953,              0.0042953
                    174,                0.52839,                0.67755,                0.99765,                0.95113,                0.93717,                0.96647,                0.84731,                0.51907,                0.34493,                0.95937,              0.0042622,              0.0042622,              0.0042622
                    175,                0.52698,                0.67778,                0.99763,                0.95163,                 0.9366,                0.96634,                0.84711,                0.51842,                0.34471,                0.95879,               0.004229,               0.004229,               0.004229
                    176,                0.52678,                0.68123,                0.99932,                0.95139,                0.93661,                0.96629,                0.84729,                 0.5181,                0.34482,                0.95877,              0.0041958,              0.0041958,              0.0041958
                    177,                0.52746,                0.67504,                0.99677,                0.95259,                0.93593,                0.96633,                0.84743,                0.51791,                0.34433,                0.95887,              0.0041627,              0.0041627,              0.0041627
                    178,                0.52646,                  0.677,                0.99643,                0.95454,                0.93421,                0.96622,                0.84755,                 0.5176,                0.34441,                0.95892,              0.0041295,              0.0041295,              0.0041295
                    179,                0.52281,                0.67507,                0.99558,                0.95457,                0.93405,                0.96606,                0.84791,                0.51739,                0.34506,                0.95889,              0.0040963,              0.0040963,              0.0040963
                    180,                0.52609,                0.66922,                0.99627,                 0.9565,                0.93196,                0.96605,                0.84787,                0.51765,                 0.3449,                0.95916,              0.0040632,              0.0040632,              0.0040632
                    181,                0.52191,                0.67347,                0.99599,                0.95438,                0.93431,                0.96604,                0.84792,                0.51758,                0.34547,                0.95926,                0.00403,                0.00403,                0.00403
                    182,                0.52144,                0.67084,                0.99378,                0.95573,                0.93257,                0.96597,                0.84811,                  0.517,                0.34541,                 0.9587,              0.0039968,              0.0039968,              0.0039968
                    183,                0.52188,                0.67015,                0.99594,                0.95422,                0.93496,                0.96589,                0.84777,                0.51688,                0.34558,                0.95856,              0.0039637,              0.0039637,              0.0039637
                    184,                0.52034,                0.66612,                0.99355,                0.95522,                0.93345,                0.96616,                0.84836,                 0.5167,                0.34588,                0.95852,              0.0039305,              0.0039305,              0.0039305
                    185,                0.52164,                0.66691,                0.99382,                0.95556,                0.93299,                0.96609,                0.84847,                0.51659,                0.34459,                0.95851,              0.0038973,              0.0038973,              0.0038973
                    186,                0.51664,                0.66546,                 0.9925,                0.95841,                0.93004,                0.96609,                0.84882,                0.51623,                0.34458,                0.95831,              0.0038642,              0.0038642,              0.0038642
                    187,                0.51682,                  0.668,                0.99397,                0.95909,                0.92964,                 0.9664,                0.84925,                0.51604,                0.34388,                0.95815,               0.003831,               0.003831,               0.003831
                    188,                0.50996,                0.63889,                0.99018,                0.95927,                0.93036,                0.96652,                0.84931,                0.51574,                0.34361,                  0.958,              0.0037978,              0.0037978,              0.0037978
                    189,                0.51229,                0.64946,                0.99026,                0.95937,                0.93078,                0.96648,                0.84946,                0.51536,                0.34369,                0.95761,              0.0037647,              0.0037647,              0.0037647
                    190,                0.51837,                0.65151,                0.99065,                0.95812,                0.93183,                0.96662,                0.84967,                 0.5154,                0.34398,                0.95756,              0.0037315,              0.0037315,              0.0037315
                    191,                  0.515,                0.65068,                0.99164,                0.95859,                0.93193,                0.96669,                0.84999,                0.51505,                0.34328,                0.95729,              0.0036983,              0.0036983,              0.0036983
                    192,                0.51432,                0.65352,                0.99187,                0.95862,                 0.9317,                0.96682,                 0.8503,                0.51494,                0.34366,                0.95714,              0.0036652,              0.0036652,              0.0036652
                    193,                0.51767,                0.65304,                0.99372,                0.95846,                0.93226,                0.96678,                0.85027,                0.51477,                0.34377,                0.95702,               0.003632,               0.003632,               0.003632
                    194,                0.51195,                0.65289,                0.99145,                0.95817,                0.93228,                0.96686,                0.85046,                0.51459,                0.34346,                0.95696,              0.0035988,              0.0035988,              0.0035988
                    195,                0.51248,                0.65184,                0.99058,                0.95913,                0.93141,                0.96722,                0.85078,                0.51413,                0.34234,                0.95665,              0.0035657,              0.0035657,              0.0035657
                    196,                0.51295,                0.65387,                0.99277,                0.95917,                0.93192,                0.96717,                0.85109,                0.51357,                0.34179,                0.95616,              0.0035325,              0.0035325,              0.0035325
                    197,                0.51098,                 0.6474,                0.98942,                0.95945,                0.93272,                0.96723,                0.85117,                0.51335,                0.34139,                0.95616,              0.0034993,              0.0034993,              0.0034993
                    198,                0.51435,                0.65272,                0.99233,                0.95853,                0.93374,                0.96752,                0.85145,                 0.5131,                0.34039,                0.95575,              0.0034662,              0.0034662,              0.0034662
                    199,                0.51243,                0.65128,                 0.9909,                0.95923,                0.93273,                 0.9676,                0.85137,                0.51255,                0.33954,                0.95526,               0.003433,               0.003433,               0.003433
                    200,                0.51073,                0.64736,                0.99051,                0.95913,                0.93365,                0.96778,                0.85159,                0.51159,                0.33921,                0.95458,              0.0033998,              0.0033998,              0.0033998
                    201,                    inf,                0.65257,                 0.9893,                0.95799,                0.93442,                0.96788,                0.85173,                0.51111,                0.33902,                0.95414,              0.0033667,              0.0033667,              0.0033667
                    202,                    inf,                0.64443,                0.98965,                 0.9582,                0.93482,                0.96793,                0.85214,                0.51017,                0.33885,                0.95336,              0.0033335,              0.0033335,              0.0033335
                    203,                0.50702,                0.64146,                0.98644,                0.95726,                0.93622,                 0.9679,                0.85214,                0.50964,                0.33906,                0.95297,              0.0033003,              0.0033003,              0.0033003
                    204,                0.50689,                0.64067,                0.98804,                0.95752,                0.93563,                0.96776,                0.85213,                0.50932,                0.33931,                0.95299,              0.0032672,              0.0032672,              0.0032672
                    205,                 0.5051,                0.64367,                0.98736,                 0.9559,                0.93705,                0.96782,                0.85252,                0.50893,                0.33922,                0.95285,               0.003234,               0.003234,               0.003234
                    206,                0.50613,                0.63861,                0.98701,                0.95646,                0.93718,                0.96806,                0.85262,                 0.5084,                0.33875,                0.95249,              0.0032008,              0.0032008,              0.0032008
                    207,                0.50421,                0.63396,                0.98652,                0.95794,                0.93591,                0.96818,                0.85329,                0.50765,                0.33814,                0.95199,              0.0031677,              0.0031677,              0.0031677
                    208,                0.50607,                  0.639,                 0.9861,                0.95826,                0.93512,                0.96802,                0.85314,                0.50723,                 0.3383,                0.95182,              0.0031345,              0.0031345,              0.0031345
                    209,                0.50322,                0.63595,                0.98448,                0.95849,                0.93518,                0.96782,                0.85292,                0.50702,                0.33869,                0.95147,              0.0031013,              0.0031013,              0.0031013
                    210,                0.49991,                0.63679,                0.98496,                 0.9581,                0.93574,                0.96784,                0.85315,                0.50682,                0.33816,                0.95138,              0.0030682,              0.0030682,              0.0030682
                    211,                0.50414,                0.63533,                0.98705,                0.95923,                0.93518,                0.96796,                0.85329,                0.50636,                0.33849,                0.95126,               0.003035,               0.003035,               0.003035
                    212,                0.50083,                0.63251,                 0.9839,                0.95939,                0.93563,                0.96788,                0.85348,                0.50574,                0.33815,                0.95082,              0.0030018,              0.0030018,              0.0030018
                    213,                0.49986,                 0.6318,                0.98473,                0.95836,                0.93527,                 0.9679,                0.85322,                0.50553,                0.33855,                0.95071,              0.0029687,              0.0029687,              0.0029687
                    214,                0.49863,                0.63314,                0.98474,                0.95712,                0.93545,                0.96783,                0.85344,                0.50563,                0.33847,                0.95075,              0.0029355,              0.0029355,              0.0029355
                    215,                0.49902,                0.63158,                0.98434,                0.95772,                0.93492,                 0.9677,                0.85311,                0.50534,                0.33936,                0.95071,              0.0029023,              0.0029023,              0.0029023
                    216,                0.49777,                0.62905,                  0.984,                0.95694,                0.93521,                0.96772,                0.85345,                0.50513,                0.33945,                 0.9506,              0.0028692,              0.0028692,              0.0028692
                    217,                0.49496,                0.62628,                 0.9829,                0.95604,                0.93613,                0.96763,                 0.8535,                0.50479,                 0.3392,                0.95031,               0.002836,               0.002836,               0.002836
                    218,                0.49681,                0.62295,                0.98306,                0.95698,                0.93599,                0.96775,                0.85379,                0.50471,                0.33873,                0.95034,              0.0028028,              0.0028028,              0.0028028
                    219,                0.49518,                0.62433,                0.98298,                 0.9562,                0.93649,                0.96798,                0.85411,                0.50427,                0.33841,                0.95004,              0.0027697,              0.0027697,              0.0027697
                    220,                0.49625,                0.62456,                0.98351,                0.95627,                0.93683,                0.96806,                0.85423,                0.50387,                0.33796,                0.94968,              0.0027365,              0.0027365,              0.0027365
                    221,                0.49151,                0.62164,                0.98108,                0.95539,                0.93828,                0.96813,                0.85444,                0.50367,                0.33737,                0.94949,              0.0027033,              0.0027033,              0.0027033
                    222,                0.48843,                0.62174,                0.97983,                0.95508,                0.93885,                0.96803,                0.85415,                0.50396,                 0.3382,                0.94986,              0.0026702,              0.0026702,              0.0026702
                    223,                0.49252,                0.61836,                0.98206,                0.95559,                0.93901,                0.96811,                0.85441,                 0.5035,                0.33889,                0.94971,               0.002637,               0.002637,               0.002637
                    224,                0.49081,                0.62118,                0.98172,                 0.9549,                0.94006,                0.96811,                0.85479,                0.50283,                0.33914,                0.94937,              0.0026038,              0.0026038,              0.0026038
                    225,                0.48992,                0.62299,                0.98223,                0.95534,                0.93898,                0.96804,                0.85453,                0.50263,                0.33929,                 0.9493,              0.0025707,              0.0025707,              0.0025707
                    226,                0.48932,                0.61435,                0.97979,                0.95552,                0.93789,                0.96774,                0.85465,                0.50236,                0.33978,                0.94925,              0.0025375,              0.0025375,              0.0025375
                    227,                0.48754,                 0.6154,                 0.9798,                0.95585,                0.93777,                 0.9674,                0.85452,                0.50205,                0.34001,                0.94916,              0.0025043,              0.0025043,              0.0025043
                    228,                0.48806,                0.61868,                0.98146,                 0.9555,                0.93825,                0.96734,                0.85484,                0.50133,                0.33993,                0.94874,              0.0024712,              0.0024712,              0.0024712
                    229,                0.48797,                0.61263,                0.97941,                0.95559,                0.93831,                0.96724,                0.85494,                0.50092,                0.33956,                0.94863,               0.002438,               0.002438,               0.002438
                    230,                0.48625,                0.61444,                0.97869,                0.95608,                0.93797,                0.96725,                0.85535,                0.50047,                0.33878,                0.94858,              0.0024048,              0.0024048,              0.0024048
                    231,                0.48346,                0.61431,                0.97841,                0.95565,                0.93786,                0.96721,                0.85538,                0.49993,                0.33853,                0.94825,              0.0023717,              0.0023717,              0.0023717
                    232,                0.48685,                0.60723,                0.97886,                0.95593,                0.93718,                0.96727,                0.85554,                0.49974,                0.33863,                0.94821,              0.0023385,              0.0023385,              0.0023385
                    233,                0.48292,                0.61031,                0.97871,                0.95574,                0.93786,                0.96725,                0.85571,                0.49973,                0.33915,                0.94836,              0.0023053,              0.0023053,              0.0023053
                    234,                0.48218,                0.60592,                0.97651,                0.95655,                0.93735,                0.96738,                0.85597,                0.49955,                0.33835,                0.94832,              0.0022722,              0.0022722,              0.0022722
                    235,                0.48267,                0.60868,                 0.9784,                0.95714,                0.93717,                0.96753,                0.85614,                0.49946,                0.33779,                0.94839,               0.002239,               0.002239,               0.002239
                    236,                    inf,                0.60355,                0.97677,                0.95697,                 0.9373,                0.96766,                0.85621,                0.49898,                0.33702,                0.94806,              0.0022058,              0.0022058,              0.0022058
                    237,                0.48194,                0.60491,                0.97596,                0.95606,                  0.938,                0.96779,                0.85653,                0.49883,                0.33641,                0.94813,              0.0021727,              0.0021727,              0.0021727
                    238,                0.47096,                0.57884,                0.97291,                0.95658,                0.93745,                0.96773,                0.85656,                0.49863,                0.33614,                0.94799,              0.0021395,              0.0021395,              0.0021395
                    239,                0.47333,                 0.5862,                0.97249,                0.95774,                0.93659,                0.96783,                0.85657,                0.49836,                0.33617,                0.94755,              0.0021063,              0.0021063,              0.0021063
                    240,                0.47691,                0.58532,                0.97199,                0.95774,                0.93688,                0.96785,                0.85636,                0.49853,                0.33639,                0.94767,              0.0020732,              0.0020732,              0.0020732
                    241,                0.47356,                0.58504,                0.97361,                0.95768,                0.93694,                0.96776,                0.85658,                0.49831,                0.33617,                0.94751,                0.00204,                0.00204,                0.00204
                    242,                0.47356,                0.58681,                0.97351,                0.95606,                0.93779,                0.96777,                0.85664,                 0.4981,                0.33721,                0.94737,              0.0020068,              0.0020068,              0.0020068
                    243,                 0.4757,                0.58594,                0.97452,                0.95595,                0.93783,                0.96759,                0.85642,                0.49797,                0.33761,                0.94735,              0.0019737,              0.0019737,              0.0019737
                    244,                0.46957,                0.58327,                0.97241,                0.95656,                0.93679,                0.96754,                0.85685,                0.49782,                0.33808,                0.94735,              0.0019405,              0.0019405,              0.0019405
                    245,                0.47066,                0.58248,                0.97129,                0.95531,                0.93866,                0.96765,                0.85711,                0.49778,                0.33882,                0.94744,              0.0019073,              0.0019073,              0.0019073
                    246,                0.47096,                0.58437,                 0.9737,                0.95494,                0.93879,                 0.9677,                0.85716,                0.49725,                0.33887,                0.94709,              0.0018742,              0.0018742,              0.0018742
                    247,                0.46868,                0.57863,                0.97066,                0.95475,                0.93902,                0.96767,                0.85743,                0.49731,                0.33864,                0.94715,               0.001841,               0.001841,               0.001841
                    248,                0.47146,                0.58304,                0.97256,                0.95531,                0.93871,                0.96755,                0.85725,                0.49748,                0.33865,                0.94719,              0.0018078,              0.0018078,              0.0018078
                    249,                0.46916,                0.58194,                0.97186,                  0.957,                0.93614,                0.96764,                0.85721,                0.49732,                0.33895,                 0.9471,              0.0017747,              0.0017747,              0.0017747
                    250,                0.46709,                0.57734,                0.97099,                0.95679,                0.93646,                0.96762,                0.85701,                0.49675,                0.33906,                0.94682,              0.0017415,              0.0017415,              0.0017415
                    251,                0.46689,                0.58108,                0.96968,                0.95732,                0.93598,                0.96765,                0.85723,                0.49638,                0.33862,                0.94664,              0.0017083,              0.0017083,              0.0017083
                    252,                 0.4663,                0.57423,                0.96992,                0.95751,                 0.9357,                0.96758,                0.85739,                0.49581,                0.33817,                0.94633,              0.0016752,              0.0016752,              0.0016752
                    253,                0.46373,                0.57031,                0.96755,                0.95596,                 0.9371,                0.96764,                0.85767,                0.49551,                0.33781,                0.94623,               0.001642,               0.001642,               0.001642
                    254,                0.46426,                0.56961,                0.96874,                0.95443,                 0.9386,                0.96784,                 0.8577,                0.49519,                0.33732,                0.94593,              0.0016088,              0.0016088,              0.0016088
                    255,                    inf,                0.57124,                0.96858,                0.95669,                0.93665,                0.96794,                  0.858,                0.49499,                0.33677,                0.94602,              0.0015757,              0.0015757,              0.0015757
                    256,                0.46202,                0.56595,                0.96764,                0.95724,                 0.9366,                0.96788,                0.85828,                0.49468,                0.33683,                0.94595,              0.0015425,              0.0015425,              0.0015425
                    257,                0.46088,                 0.5631,                0.96693,                0.95598,                0.93817,                0.96781,                0.85815,                0.49407,                0.33716,                0.94553,              0.0015093,              0.0015093,              0.0015093
                    258,                0.46183,                0.56574,                0.96654,                 0.9575,                0.93593,                0.96782,                0.85865,                0.49344,                0.33747,                0.94519,              0.0014762,              0.0014762,              0.0014762
                    259,                 0.4589,                0.56557,                0.96494,                0.95671,                0.93685,                0.96772,                0.85878,                0.49267,                0.33741,                0.94463,               0.001443,               0.001443,               0.001443
                    260,                0.45587,                0.56176,                0.96543,                0.95653,                0.93691,                0.96763,                 0.8586,                0.49249,                0.33647,                0.94462,              0.0014098,              0.0014098,              0.0014098
                    261,                0.45882,                0.56143,                0.96731,                0.95902,                0.93475,                0.96733,                 0.8587,                 0.4917,                0.33628,                0.94419,              0.0013767,              0.0013767,              0.0013767
                    262,                0.45547,                0.55889,                0.96414,                0.95814,                0.93563,                0.96712,                0.85877,                0.49115,                0.33635,                0.94397,              0.0013435,              0.0013435,              0.0013435
                    263,                0.45449,                0.55791,                0.96438,                0.95911,                0.93497,                0.96699,                0.85878,                0.49077,                0.33576,                0.94377,              0.0013103,              0.0013103,              0.0013103
                    264,                0.45329,                0.55703,                0.96493,                0.95875,                 0.9348,                0.96697,                0.85866,                0.49057,                0.33579,                0.94378,              0.0012772,              0.0012772,              0.0012772
                    265,                0.45319,                0.55764,                0.96405,                0.95854,                0.93472,                0.96696,                0.85882,                0.48992,                0.33504,                0.94347,               0.001244,               0.001244,               0.001244
                    266,                    inf,                0.55175,                0.96372,                0.95936,                0.93449,                0.96711,                0.85895,                0.48917,                0.33417,                  0.943,              0.0012108,              0.0012108,              0.0012108
                    267,                0.44932,                0.55036,                0.96241,                0.95872,                0.93466,                0.96727,                0.85912,                0.48844,                0.33344,                0.94265,              0.0011777,              0.0011777,              0.0011777
                    268,                0.45129,                0.54714,                0.96289,                 0.9554,                0.93778,                0.96719,                0.85895,                 0.4882,                0.33318,                0.94265,              0.0011445,              0.0011445,              0.0011445
                    269,                0.44857,                0.54697,                0.96223,                0.95433,                0.93923,                0.96717,                0.85885,                0.48778,                0.33295,                0.94234,              0.0011113,              0.0011113,              0.0011113
                    270,                0.45025,                0.54608,                0.96321,                0.95381,                0.93945,                 0.9674,                0.85911,                0.48763,                0.33286,                0.94231,              0.0010782,              0.0010782,              0.0010782
                    271,                0.44428,                0.54463,                 0.9605,                0.95384,                0.93898,                0.96735,                0.85924,                0.48733,                0.33268,                0.94203,               0.001045,               0.001045,               0.001045
                    272,                0.44332,                0.54404,                0.96021,                0.95564,                0.93678,                0.96738,                0.85934,                0.48742,                0.33266,                0.94204,              0.0010118,              0.0010118,              0.0010118
                    273,                0.44528,                0.54024,                0.96087,                0.95516,                0.93707,                0.96724,                0.85946,                0.48748,                0.33316,                0.94207,             0.00097867,             0.00097867,             0.00097867
                    274,                0.44426,                0.54215,                0.96111,                0.95562,                0.93655,                0.96722,                0.85933,                0.48726,                0.33339,                0.94198,              0.0009455,              0.0009455,              0.0009455
                    275,                0.44376,                0.54342,                0.96194,                0.95505,                0.93672,                0.96727,                 0.8596,                  0.487,                0.33371,                0.94197,             0.00091233,             0.00091233,             0.00091233
                    276,                0.44172,                0.53686,                0.95885,                  0.955,                0.93704,                0.96721,                0.85955,                0.48667,                0.33358,                0.94166,             0.00087917,             0.00087917,             0.00087917
                    277,                0.44013,                0.53581,                0.95894,                0.95462,                0.93771,                0.96711,                0.85959,                 0.4864,                0.33366,                0.94164,               0.000846,               0.000846,               0.000846
                    278,                0.44119,                0.54008,                0.96041,                0.95424,                0.93784,                0.96684,                0.85967,                0.48598,                0.33392,                0.94145,             0.00081283,             0.00081283,             0.00081283
                    279,                0.44038,                0.53312,                0.95781,                0.95441,                0.93821,                0.96683,                0.85965,                0.48584,                 0.3342,                0.94139,             0.00077967,             0.00077967,             0.00077967
                    280,                0.43908,                  0.535,                0.95795,                0.95468,                0.93791,                0.96695,                 0.8599,                0.48567,                0.33393,                0.94137,              0.0007465,              0.0007465,              0.0007465
                    281,                0.43603,                0.53203,                0.95735,                0.95449,                0.93793,                0.96681,                0.85988,                0.48534,                0.33442,                0.94127,             0.00071333,             0.00071333,             0.00071333
                    282,                0.43746,                0.52758,                0.95714,                0.95399,                0.93852,                 0.9669,                0.85983,                0.48495,                0.33441,                  0.941,             0.00068017,             0.00068017,             0.00068017
                    283,                0.43519,                 0.5305,                0.95742,                0.95271,                0.93899,                0.96679,                0.85996,                0.48469,                0.33436,                0.94086,               0.000647,               0.000647,               0.000647
                    284,                0.43346,                0.52583,                0.95519,                0.95259,                  0.939,                0.96673,                0.86038,                 0.4845,                  0.334,                0.94076,             0.00061383,             0.00061383,             0.00061383
                    285,                0.43416,                 0.5283,                0.95712,                0.95257,                0.93894,                0.96672,                0.86051,                0.48452,                0.33373,                0.94072,             0.00058067,             0.00058067,             0.00058067
                    286,                    inf,                0.52351,                0.95557,                0.95253,                0.93908,                0.96663,                0.86039,                0.48454,                0.33352,                0.94078,              0.0005475,              0.0005475,              0.0005475
                    287,                0.43381,                0.52328,                0.95569,                0.95277,                0.93892,                0.96661,                0.86053,                0.48469,                0.33392,                0.94084,             0.00051433,             0.00051433,             0.00051433
                    288,                0.42915,                0.51999,                0.95437,                0.95455,                0.93614,                0.96663,                0.86059,                0.48458,                0.33411,                0.94089,             0.00048117,             0.00048117,             0.00048117
                    289,                0.42893,                0.52355,                0.95537,                0.95468,                0.93645,                0.96662,                0.86054,                0.48454,                0.33414,                 0.9408,               0.000448,               0.000448,               0.000448
                    290,                0.42836,                0.51537,                0.95347,                 0.9557,                0.93605,                0.96678,                0.86075,                0.48469,                0.33393,                0.94082,             0.00041483,             0.00041483,             0.00041483
                    291,                0.37248,                0.25793,                0.93569,                0.95535,                0.93622,                0.96638,                0.86067,                0.48307,                0.33374,                0.93981,             0.00038167,             0.00038167,             0.00038167
                    292,                0.36651,                0.24553,                0.93354,                0.95532,                0.93703,                0.96653,                0.86113,                 0.4814,                0.33324,                 0.9387,              0.0003485,              0.0003485,              0.0003485
                    293,                0.36247,                0.24316,                0.93101,                0.95364,                0.93896,                0.96646,                0.86143,                0.48003,                0.33248,                0.93772,             0.00031533,             0.00031533,             0.00031533
                    294,                0.35971,                0.24002,                0.92961,                0.95405,                0.93872,                0.96634,                0.86167,                0.47861,                0.33142,                0.93673,             0.00028217,             0.00028217,             0.00028217
                    295,                0.35757,                0.23759,                0.92886,                0.95538,                0.93773,                 0.9664,                0.86183,                0.47736,                0.33137,                0.93612,               0.000249,               0.000249,               0.000249
                    296,                0.36942,                0.24688,                0.93478,                0.95513,                0.93776,                0.96622,                0.86188,                0.47655,                0.33199,                0.93571,             0.00021583,             0.00021583,             0.00021583
                    297,                0.36511,                0.24198,                0.93287,                0.95578,                0.93742,                0.96599,                0.86181,                0.47563,                0.33243,                0.93513,             0.00018267,             0.00018267,             0.00018267
                    298,                 0.3615,                0.23991,                0.93118,                0.95591,                0.93762,                0.96591,                0.86203,                0.47489,                0.33258,                0.93465,              0.0001495,              0.0001495,              0.0001495
                    299,                0.35971,                0.23532,                0.93034,                0.95577,                0.93777,                0.96593,                0.86216,                0.47419,                0.33281,                0.93429,             0.00011633,             0.00011633,             0.00011633
                    300,                0.36012,                0.23668,                0.93086,                0.95597,                 0.9374,                0.96577,                 0.8625,                0.47348,                 0.3326,                0.93391,             8.3167e-05,             8.3167e-05,             8.3167e-05
