                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                0.60099,                 0.8177,                 1.0311,                0.95328,                0.92856,                0.96527,                0.83727,                 0.5289,                0.36628,                0.97112,               0.009601,               0.009601,               0.009601
                     20,                0.59903,                0.81294,                 1.0277,                 0.9528,                0.92865,                0.96467,                0.83782,                0.52454,                0.36689,                0.96786,              0.0095788,              0.0095788,              0.0095788
                     21,                0.60031,                0.81873,                 1.0251,                0.95235,                0.92738,                0.96423,                0.83817,                0.52367,                0.36791,                0.96744,              0.0095567,              0.0095567,              0.0095567
                     22,                0.59746,                0.81035,                 1.0226,                  0.954,                0.92607,                0.96423,                0.83899,                0.52496,                0.36689,                0.96701,              0.0095345,              0.0095345,              0.0095345
                     23,                0.58893,                0.79327,                 1.0245,                0.95319,                0.92799,                0.96494,                0.84013,                0.52455,                0.36538,                0.96674,              0.0095123,              0.0095123,              0.0095123
                     24,                0.59317,                0.81117,                 1.0223,                0.95152,                0.92986,                0.96466,                0.84014,                0.52379,                0.36628,                0.96512,              0.0094902,              0.0094902,              0.0094902
                     25,                0.59825,                0.81087,                  1.022,                0.95246,                0.92856,                0.96412,                0.83936,                0.52295,                0.36583,                0.96434,               0.009468,               0.009468,               0.009468
                     26,                0.59394,                0.80238,                 1.0209,                0.95102,                0.92848,                0.96384,                0.83922,                0.52292,                0.36573,                0.96447,              0.0094458,              0.0094458,              0.0094458
                     27,                0.59251,                0.80728,                 1.0208,                0.95355,                0.92639,                0.96318,                 0.8384,                0.52341,                0.36664,                0.96454,              0.0094237,              0.0094237,              0.0094237
                     28,                0.59617,                0.80439,                 1.0229,                0.95358,                0.92555,                0.96312,                0.83887,                 0.5232,                0.36654,                0.96411,              0.0094015,              0.0094015,              0.0094015
                     29,                0.58858,                0.80136,                 1.0195,                0.95371,                0.92632,                0.96354,                0.83915,                0.52289,                0.36602,                0.96352,              0.0093793,              0.0093793,              0.0093793
                     30,                 0.5902,                0.80028,                 1.0194,                 0.9565,                 0.9244,                0.96371,                0.83957,                0.52203,                0.36548,                0.96242,              0.0093572,              0.0093572,              0.0093572
                     31,                0.58907,                0.80195,                 1.0207,                0.95349,                0.92639,                0.96414,                 0.8403,                0.52118,                0.36393,                0.96158,               0.009335,               0.009335,               0.009335
                     32,                0.58877,                 0.7971,                 1.0181,                0.95587,                0.92456,                0.96447,                0.84062,                0.52093,                0.36364,                0.96116,              0.0093128,              0.0093128,              0.0093128
                     33,                0.59157,                0.80188,                  1.021,                0.95606,                0.92502,                0.96466,                 0.8408,                0.52032,                0.36224,                 0.9604,              0.0092907,              0.0092907,              0.0092907
                     34,                0.59088,                0.79984,                 1.0193,                0.95604,                0.92459,                0.96465,                0.84102,                0.52003,                0.36179,                0.96004,              0.0092685,              0.0092685,              0.0092685
                     35,                 0.5876,                0.79413,                 1.0196,                0.95667,                0.92365,                0.96479,                0.84093,                0.51967,                0.36157,                0.95975,              0.0092463,              0.0092463,              0.0092463
                     36,                0.58776,                  0.801,                 1.0181,                0.95543,                0.92442,                0.96471,                0.84111,                0.51943,                0.36206,                0.95969,              0.0092242,              0.0092242,              0.0092242
                     37,                0.58658,                0.79256,                 1.0184,                0.95473,                0.92486,                0.96467,                0.84136,                0.51888,                0.36087,                 0.9593,               0.009202,               0.009202,               0.009202
                     38,                0.58533,                0.78739,                 1.0153,                0.95406,                0.92536,                0.96443,                0.84083,                0.51829,                0.36002,                0.95878,              0.0091798,              0.0091798,              0.0091798
                     39,                0.58634,                0.78932,                 1.0173,                0.95507,                 0.9251,                0.96431,                0.84096,                0.51833,                0.35991,                 0.9589,              0.0091577,              0.0091577,              0.0091577
                     40,                0.58269,                0.79133,                 1.0166,                 0.9564,                0.92393,                0.96418,                0.84124,                0.51809,                0.35983,                0.95885,              0.0091355,              0.0091355,              0.0091355
                     41,                0.58446,                0.78487,                 1.0161,                0.95498,                0.92471,                0.96414,                0.84106,                0.51888,                0.35951,                0.95957,              0.0091133,              0.0091133,              0.0091133
                     42,                0.58527,                0.78616,                 1.0169,                0.95574,                0.92501,                0.96388,                0.84073,                0.51937,                0.36068,                0.96001,              0.0090912,              0.0090912,              0.0090912
                     43,                0.58629,                0.79091,                 1.0161,                0.95714,                0.92349,                0.96377,                0.84048,                0.51939,                 0.3608,                0.96015,               0.009069,               0.009069,               0.009069
                     44,                0.58459,                0.78796,                 1.0144,                0.95477,                0.92626,                 0.9638,                0.84086,                0.51927,                 0.3613,                0.96014,              0.0090468,              0.0090468,              0.0090468
                     45,                0.58296,                 0.7923,                 1.0159,                 0.9552,                0.92622,                0.96395,                0.84094,                0.51963,                0.36084,                0.96055,              0.0090247,              0.0090247,              0.0090247
                     46,                 0.5844,                0.78729,                 1.0172,                 0.9552,                0.92574,                0.96387,                0.84125,                0.51916,                 0.3605,                0.96021,              0.0090025,              0.0090025,              0.0090025
                     47,                0.58266,                0.78512,                 1.0146,                0.95532,                0.92634,                0.96398,                0.84151,                0.51909,                0.36069,                0.96025,              0.0089803,              0.0089803,              0.0089803
                     48,                0.58153,                0.78384,                  1.015,                0.95496,                0.92559,                0.96334,                0.84109,                0.51907,                0.36188,                0.96029,              0.0089582,              0.0089582,              0.0089582
                     49,                 0.5806,                0.78569,                 1.0158,                0.95388,                0.92654,                0.96264,                0.84062,                0.51959,                0.36285,                0.96076,               0.008936,               0.008936,               0.008936
                     50,                0.58184,                0.78383,                 1.0162,                0.95225,                0.92755,                0.96284,                0.84096,                0.51966,                0.36337,                0.96101,              0.0089138,              0.0089138,              0.0089138
                     51,                0.58034,                0.78301,                  1.015,                0.95225,                0.92699,                0.96245,                0.84079,                0.51895,                0.36371,                0.96049,              0.0088917,              0.0088917,              0.0088917
                     52,                0.58027,                0.78075,                 1.0148,                0.95193,                 0.9257,                0.96212,                0.84054,                0.51914,                0.36437,                0.96028,              0.0088695,              0.0088695,              0.0088695
                     53,                0.57889,                0.77938,                 1.0143,                0.95207,                0.92555,                0.96213,                0.84034,                0.51915,                 0.3639,                0.95999,              0.0088473,              0.0088473,              0.0088473
                     54,                0.57964,                0.78206,                  1.015,                0.95142,                0.92576,                0.96206,                0.84008,                0.51915,                0.36362,                0.95991,              0.0088252,              0.0088252,              0.0088252
                     55,                 0.5814,                0.78138,                 1.0159,                0.95234,                 0.9248,                0.96199,                0.84022,                0.51882,                 0.3632,                0.95952,               0.008803,               0.008803,               0.008803
                     56,                0.57757,                0.78095,                 1.0135,                0.95174,                0.92558,                0.96209,                0.84043,                0.51934,                0.36275,                 0.9598,              0.0087808,              0.0087808,              0.0087808
                     57,                0.57464,                0.77751,                 1.0125,                0.95035,                0.92648,                0.96211,                 0.8405,                0.51999,                0.36329,                 0.9603,              0.0087587,              0.0087587,              0.0087587
                     58,                0.57838,                0.77573,                 1.0148,                0.94688,                   0.93,                0.96212,                0.84043,                0.52031,                0.36327,                0.96068,              0.0087365,              0.0087365,              0.0087365
                     59,                0.57507,                0.78004,                 1.0129,                0.94731,                0.92933,                  0.962,                0.84039,                0.52048,                0.36389,                0.96088,              0.0087143,              0.0087143,              0.0087143
                     60,                 0.5762,                 0.7834,                 1.0147,                0.94875,                0.92726,                0.96173,                0.84025,                0.52004,                0.36441,                0.96059,              0.0086922,              0.0086922,              0.0086922
                     61,                0.57535,                0.77413,                 1.0121,                0.95103,                0.92627,                0.96164,                0.84025,                0.51931,                 0.3646,                0.96003,                0.00867,                0.00867,                0.00867
                     62,                0.57532,                0.77584,                 1.0126,                0.94954,                0.92725,                0.96138,                0.84037,                0.51941,                 0.3654,                 0.9601,              0.0086478,              0.0086478,              0.0086478
                     63,                0.57634,                0.78076,                 1.0152,                0.95038,                0.92715,                0.96153,                0.84049,                 0.5191,                0.36501,                0.95992,              0.0086257,              0.0086257,              0.0086257
                     64,                0.57717,                0.77582,                 1.0126,                0.95124,                0.92642,                0.96166,                 0.8407,                 0.5189,                0.36505,                0.95996,              0.0086035,              0.0086035,              0.0086035
                     65,                0.57734,                 0.7788,                 1.0135,                0.95222,                0.92638,                0.96207,                0.84103,                0.51797,                0.36365,                0.95924,              0.0085813,              0.0085813,              0.0085813
                     66,                0.57336,                0.77753,                 1.0123,                 0.9533,                0.92671,                0.96242,                0.84161,                0.51726,                0.36284,                0.95883,              0.0085592,              0.0085592,              0.0085592
                     67,                0.57545,                 0.7699,                 1.0117,                0.95337,                0.92706,                 0.9624,                0.84184,                0.51697,                0.36238,                0.95866,               0.008537,               0.008537,               0.008537
                     68,                0.57396,                  0.774,                 1.0131,                0.95361,                0.92666,                0.96231,                0.84185,                0.51652,                 0.3622,                 0.9584,              0.0085148,              0.0085148,              0.0085148
                     69,                0.57421,                0.77222,                 1.0109,                0.95329,                0.92627,                0.96218,                0.84164,                0.51577,                0.36179,                0.95801,              0.0084927,              0.0084927,              0.0084927
                     70,                 0.5734,                0.77589,                 1.0127,                0.95486,                0.92516,                0.96215,                0.84169,                0.51558,                0.36225,                0.95781,              0.0084705,              0.0084705,              0.0084705
                     71,                0.57316,                0.76982,                  1.011,                0.95432,                0.92605,                0.96235,                0.84207,                0.51498,                0.36158,                0.95722,              0.0084483,              0.0084483,              0.0084483
                     72,                 0.5733,                0.76977,                 1.0111,                 0.9546,                0.92567,                 0.9625,                0.84216,                0.51506,                0.36107,                0.95739,              0.0084262,              0.0084262,              0.0084262
                     73,                   0.57,                0.76942,                 1.0102,                0.95385,                0.92601,                0.96258,                 0.8426,                0.51501,                0.36049,                0.95723,               0.008404,               0.008404,               0.008404
                     74,                0.57053,                0.77385,                 1.0119,                0.95341,                0.92643,                0.96278,                 0.8426,                 0.5148,                 0.3593,                0.95683,              0.0083818,              0.0083818,              0.0083818
                     75,                0.57252,                0.76483,                 1.0112,                0.95269,                0.92825,                0.96319,                0.84276,                0.51462,                0.35817,                0.95664,              0.0083597,              0.0083597,              0.0083597
                     76,                 0.5679,                0.76504,                 1.0094,                0.95281,                0.92715,                0.96339,                0.84285,                0.51499,                0.35751,                0.95698,              0.0083375,              0.0083375,              0.0083375
                     77,                0.57252,                0.77038,                 1.0115,                0.95423,                 0.9258,                 0.9635,                0.84318,                0.51492,                0.35706,                0.95688,              0.0083153,              0.0083153,              0.0083153
                     78,                0.56955,                0.76377,                 1.0096,                0.95463,                0.92527,                0.96347,                0.84346,                0.51429,                 0.3564,                0.95643,              0.0082932,              0.0082932,              0.0082932
                     79,                0.57261,                0.76801,                 1.0111,                 0.9538,                0.92615,                0.96357,                0.84374,                0.51397,                0.35649,                0.95624,               0.008271,               0.008271,               0.008271
                     80,                0.56984,                0.76504,                 1.0107,                0.95479,                0.92555,                0.96365,                0.84394,                 0.5138,                0.35614,                0.95614,              0.0082488,              0.0082488,              0.0082488
                     81,                0.56931,                0.76889,                 1.0123,                0.95449,                0.92566,                0.96381,                0.84426,                0.51406,                0.35576,                0.95642,              0.0082267,              0.0082267,              0.0082267
                     82,                0.56809,                 0.7634,                 1.0089,                0.95481,                0.92542,                0.96395,                0.84459,                0.51369,                0.35576,                0.95605,              0.0082045,              0.0082045,              0.0082045
                     83,                0.56541,                0.76429,                 1.0071,                0.95452,                0.92597,                0.96383,                0.84448,                 0.5131,                0.35591,                0.95591,              0.0081823,              0.0081823,              0.0081823
                     84,                0.56614,                0.76251,                 1.0078,                0.95443,                0.92642,                  0.964,                0.84452,                0.51299,                0.35606,                0.95577,              0.0081602,              0.0081602,              0.0081602
                     85,                0.57162,                0.76194,                 1.0106,                0.95414,                0.92629,                0.96414,                0.84493,                0.51279,                0.35554,                0.95553,               0.008138,               0.008138,               0.008138
                     86,                0.56665,                0.76589,                   1.01,                0.95249,                 0.9279,                 0.9644,                0.84516,                0.51276,                0.35484,                0.95565,              0.0081158,              0.0081158,              0.0081158
                     87,                0.56663,                0.76583,                 1.0106,                0.95242,                0.92913,                0.96461,                 0.8453,                0.51287,                0.35407,                0.95594,              0.0080937,              0.0080937,              0.0080937
                     88,                0.56589,                0.76341,                 1.0095,                0.95243,                0.92889,                 0.9646,                0.84558,                0.51248,                0.35377,                0.95586,              0.0080715,              0.0080715,              0.0080715
                     89,                0.56643,                0.75795,                 1.0086,                 0.9524,                 0.9288,                0.96451,                0.84569,                0.51156,                 0.3534,                0.95501,              0.0080493,              0.0080493,              0.0080493
                     90,                0.56585,                0.75915,                 1.0092,                0.95238,                0.92884,                0.96466,                0.84594,                0.51074,                0.35337,                0.95449,              0.0080272,              0.0080272,              0.0080272
                     91,                0.56764,                0.76169,                 1.0093,                0.95189,                 0.9292,                0.96458,                0.84592,                0.51088,                0.35385,                0.95444,               0.008005,               0.008005,               0.008005
                     92,                0.56482,                0.75826,                 1.0079,                0.95201,                0.92949,                0.96471,                 0.8463,                 0.5105,                0.35331,                0.95418,              0.0079828,              0.0079828,              0.0079828
                     93,                0.56547,                0.75958,                 1.0093,                0.95212,                0.92839,                0.96486,                0.84636,                0.51051,                0.35337,                0.95425,              0.0079607,              0.0079607,              0.0079607
                     94,                0.56516,                0.75612,                 1.0076,                0.95157,                0.92834,                0.96461,                0.84613,                0.51022,                0.35445,                0.95399,              0.0079385,              0.0079385,              0.0079385
                     95,                0.55173,                0.72753,                 1.0022,                0.95169,                0.92809,                0.96457,                0.84646,                0.50961,                0.35465,                0.95353,              0.0079163,              0.0079163,              0.0079163
                     96,                0.55817,                0.74708,                 1.0047,                0.95111,                 0.9289,                0.96462,                0.84697,                0.50969,                0.35537,                0.95347,              0.0078942,              0.0078942,              0.0078942
                     97,                0.56651,                0.75315,                 1.0056,                0.95087,                0.92914,                0.96463,                 0.8467,                0.50975,                0.35597,                 0.9534,               0.007872,               0.007872,               0.007872
                     98,                0.56338,                0.75191,                 1.0068,                0.95079,                0.92972,                0.96467,                0.84686,                0.50926,                0.35614,                0.95302,              0.0078498,              0.0078498,              0.0078498
                     99,                0.56301,                0.75528,                 1.0073,                0.95057,                0.93038,                0.96442,                0.84663,                0.50869,                0.35655,                0.95248,              0.0078277,              0.0078277,              0.0078277
                    100,                0.56751,                0.75545,                 1.0097,                0.95043,                0.93033,                0.96442,                0.84647,                0.50842,                0.35586,                0.95232,              0.0078055,              0.0078055,              0.0078055
                    101,                0.56044,                 0.7543,                 1.0068,                0.95073,                0.93006,                0.96436,                0.84661,                0.50768,                0.35635,                0.95185,              0.0077833,              0.0077833,              0.0077833
                    102,                0.56298,                0.75354,                  1.006,                0.95176,                 0.9291,                0.96434,                0.84681,                0.50701,                0.35653,                0.95145,              0.0077612,              0.0077612,              0.0077612
                    103,                0.56201,                0.75871,                 1.0089,                 0.9501,                0.93007,                0.96421,                0.84678,                0.50598,                0.35647,                 0.9509,               0.007739,               0.007739,               0.007739
                    104,                0.56109,                0.75072,                 1.0061,                0.95098,                0.92917,                0.96425,                0.84716,                0.50539,                0.35634,                0.95059,              0.0077168,              0.0077168,              0.0077168
                    105,                0.56524,                0.75798,                 1.0089,                0.95185,                0.92901,                0.96447,                0.84725,                0.50483,                0.35554,                0.95023,              0.0076947,              0.0076947,              0.0076947
                    106,                0.56354,                 0.7561,                 1.0077,                0.95227,                0.92878,                0.96453,                0.84734,                0.50457,                0.35551,                0.95005,              0.0076725,              0.0076725,              0.0076725
                    107,                0.56242,                0.75187,                 1.0079,                0.95269,                0.92875,                0.96484,                0.84784,                0.50407,                0.35498,                0.94952,              0.0076503,              0.0076503,              0.0076503
                    108,                0.56214,                0.75892,                  1.007,                0.95332,                0.92717,                0.96485,                0.84783,                0.50426,                0.35468,                0.94985,              0.0076282,              0.0076282,              0.0076282
                    109,                0.56242,                0.75055,                 1.0079,                0.95356,                0.92707,                0.96475,                0.84792,                0.50358,                0.35516,                0.94951,               0.007606,               0.007606,               0.007606
                    110,                0.55974,                0.74826,                 1.0045,                0.95347,                 0.9279,                0.96469,                0.84815,                0.50275,                0.35493,                0.94855,              0.0075838,              0.0075838,              0.0075838
                    111,                0.56088,                0.74806,                 1.0059,                0.95462,                0.92698,                0.96455,                0.84816,                0.50287,                0.35501,                 0.9486,              0.0075617,              0.0075617,              0.0075617
                    112,                0.55802,                0.75291,                  1.005,                0.95514,                0.92692,                0.96476,                0.84843,                0.50274,                0.35507,                0.94847,              0.0075395,              0.0075395,              0.0075395
                    113,                0.56022,                0.74456,                  1.005,                0.95373,                0.92904,                0.96475,                0.84841,                0.50195,                0.35439,                0.94794,              0.0075173,              0.0075173,              0.0075173
                    114,                0.55882,                 0.7447,                 1.0052,                0.95334,                0.92906,                0.96484,                0.84839,                0.50155,                0.35461,                0.94777,              0.0074952,              0.0074952,              0.0074952
                    115,                0.56168,                0.74919,                 1.0051,                0.95432,                0.92798,                0.96428,                0.84766,                0.50056,                0.35578,                0.94733,               0.007473,               0.007473,               0.007473
                    116,                0.55924,                0.74475,                 1.0033,                0.95362,                0.92853,                0.96431,                0.84792,                0.49956,                0.35627,                0.94683,              0.0074508,              0.0074508,              0.0074508
                    117,                0.55735,                0.75026,                 1.0045,                0.95307,                0.92873,                0.96469,                0.84866,                0.49939,                0.35581,                0.94709,              0.0074287,              0.0074287,              0.0074287
                    118,                0.55954,                0.74713,                 1.0057,                0.95322,                0.92835,                0.96452,                0.84875,                 0.4986,                0.35621,                0.94713,              0.0074065,              0.0074065,              0.0074065
                    119,                  0.559,                0.74426,                 1.0043,                0.95045,                0.93052,                0.96436,                0.84876,                0.49812,                0.35677,                0.94737,              0.0073843,              0.0073843,              0.0073843
                    120,                0.55589,                0.74519,                 1.0029,                0.95045,                0.93082,                0.96444,                0.84921,                0.49796,                0.35698,                0.94754,              0.0073622,              0.0073622,              0.0073622
                    121,                0.55643,                0.74401,                 1.0048,                0.95093,                 0.9306,                0.96435,                0.84881,                 0.4976,                0.35768,                0.94737,                0.00734,                0.00734,                0.00734
                    122,                0.55638,                0.74265,                 1.0037,                0.95144,                0.92947,                0.96429,                0.84885,                0.49764,                0.35849,                0.94773,              0.0073178,              0.0073178,              0.0073178
                    123,                0.55373,                0.74218,                 1.0025,                0.95282,                0.92893,                0.96432,                0.84914,                0.49719,                0.35839,                 0.9476,              0.0072957,              0.0072957,              0.0072957
                    124,                0.55551,                0.73994,                 1.0037,                0.95265,                0.92855,                0.96378,                0.84876,                0.49722,                0.35919,                0.94769,              0.0072735,              0.0072735,              0.0072735
                    125,                0.55576,                0.74026,                 1.0034,                0.95303,                0.92735,                0.96372,                 0.8486,                0.49754,                0.35994,                0.94787,              0.0072513,              0.0072513,              0.0072513
                    126,                0.55493,                 0.7401,                 1.0034,                0.95348,                 0.9265,                0.96373,                0.84871,                0.49791,                0.36036,                0.94808,              0.0072292,              0.0072292,              0.0072292
                    127,                0.55631,                   0.74,                 1.0042,                0.95164,                0.92742,                0.96354,                0.84853,                0.49823,                0.36093,                0.94836,               0.007207,               0.007207,               0.007207
                    128,                  0.552,                0.73959,                 1.0022,                0.95109,                0.92798,                0.96336,                0.84809,                0.49889,                0.36135,                0.94855,              0.0071848,              0.0071848,              0.0071848
                    129,                0.54961,                0.73744,                 1.0018,                0.95164,                0.92782,                0.96343,                0.84816,                0.49881,                0.36168,                0.94862,              0.0071627,              0.0071627,              0.0071627
                    130,                0.55458,                0.73874,                 1.0036,                0.95151,                0.92827,                0.96341,                  0.848,                0.49924,                 0.3622,                0.94903,              0.0071405,              0.0071405,              0.0071405
                    131,                0.55285,                0.73804,                 1.0037,                0.95055,                0.92946,                0.96339,                0.84827,                0.49914,                0.36183,                0.94891,              0.0071183,              0.0071183,              0.0071183
                    132,                0.55293,                0.74315,                 1.0049,                0.95129,                0.92934,                0.96319,                0.84805,                0.49912,                0.36135,                0.94876,              0.0070962,              0.0070962,              0.0070962
                    133,                    inf,                 0.7355,                 1.0011,                0.95054,                0.92982,                0.96299,                0.84797,                0.49915,                 0.3617,                 0.9486,               0.007074,               0.007074,               0.007074
                    134,                0.55133,                0.73835,                 1.0021,                0.95006,                0.92952,                0.96275,                0.84764,                0.49934,                0.36122,                0.94868,              0.0070518,              0.0070518,              0.0070518
                    135,                 0.5523,                0.74146,                 1.0044,                0.95126,                0.92881,                0.96303,                0.84799,                0.49847,                0.36033,                0.94846,              0.0070297,              0.0070297,              0.0070297
                    136,                0.55257,                0.73639,                 1.0015,                0.95075,                0.92903,                0.96305,                0.84827,                0.49846,                0.36068,                0.94855,              0.0070075,              0.0070075,              0.0070075
                    137,                0.55276,                0.74092,                 1.0018,                0.95106,                0.92962,                 0.9632,                0.84863,                0.49852,                0.36077,                 0.9486,              0.0069853,              0.0069853,              0.0069853
                    138,                0.55036,                0.73873,                 1.0013,                0.95044,                0.93028,                0.96358,                0.84908,                 0.4982,                0.35971,                0.94823,              0.0069632,              0.0069632,              0.0069632
                    139,                 0.5519,                0.73184,                 1.0008,                0.95041,                0.93143,                 0.9638,                0.84946,                0.49821,                0.35897,                0.94829,               0.006941,               0.006941,               0.006941
                    140,                 0.5495,                0.73673,                  1.002,                0.95182,                0.92985,                0.96358,                0.84905,                0.49801,                0.35787,                0.94807,              0.0069188,              0.0069188,              0.0069188
                    141,                0.54952,                0.73069,                0.99981,                0.95196,                0.92934,                0.96345,                0.84911,                0.49722,                0.35751,                0.94752,              0.0068967,              0.0068967,              0.0068967
                    142,                0.54927,                0.73487,                  1.002,                0.95194,                0.92907,                0.96337,                0.84914,                 0.4971,                0.35665,                 0.9475,              0.0068745,              0.0068745,              0.0068745
                    143,                    inf,                0.73063,                0.99974,                0.95031,                0.93054,                0.96343,                0.84918,                 0.4971,                0.35744,                0.94749,              0.0068523,              0.0068523,              0.0068523
                    144,                0.54907,                0.73314,                 1.0005,                0.94917,                0.93157,                0.96342,                0.84931,                0.49757,                0.35828,                0.94787,              0.0068302,              0.0068302,              0.0068302
                    145,                 0.5456,                 0.7295,                0.99945,                0.95142,                0.92955,                0.96361,                0.84914,                0.49786,                0.35762,                0.94805,               0.006808,               0.006808,               0.006808
                    146,                0.54739,                 0.7359,                 1.0016,                0.95141,                0.92968,                0.96381,                0.84916,                0.49798,                 0.3566,                  0.948,              0.0067858,              0.0067858,              0.0067858
                    147,                0.54845,                 0.7231,                0.99935,                0.95161,                0.92944,                  0.964,                0.84953,                0.49834,                0.35644,                0.94841,              0.0067637,              0.0067637,              0.0067637
                    148,                0.54453,                0.72738,                0.99881,                0.95132,                0.93124,                0.96463,                0.85031,                0.49828,                0.35596,                0.94824,              0.0067415,              0.0067415,              0.0067415
                    149,                0.54874,                0.73161,                  1.001,                0.95093,                0.93159,                0.96471,                0.85026,                 0.4982,                0.35629,                 0.9482,              0.0067193,              0.0067193,              0.0067193
                    150,                0.54562,                 0.7257,                0.99927,                0.95094,                 0.9312,                0.96496,                0.85056,                0.49808,                0.35576,                0.94818,              0.0066972,              0.0066972,              0.0066972
                    151,                0.54937,                0.72949,                 1.0004,                0.95099,                0.93114,                0.96507,                0.85033,                0.49799,                0.35572,                0.94816,               0.006675,               0.006675,               0.006675
                    152,                0.54612,                0.72676,                0.99984,                0.95126,                 0.9312,                0.96531,                 0.8512,                0.49705,                0.35571,                 0.9474,              0.0066528,              0.0066528,              0.0066528
                    153,                0.54688,                0.72886,                 1.0021,                0.95129,                0.93119,                0.96529,                0.85124,                0.49663,                0.35469,                0.94709,              0.0066307,              0.0066307,              0.0066307
                    154,                0.54265,                0.72557,                0.99797,                0.95111,                0.93135,                0.96556,                0.85121,                0.49638,                0.35392,                0.94682,              0.0066085,              0.0066085,              0.0066085
                    155,                0.54263,                0.72436,                0.99719,                0.95107,                0.93103,                0.96569,                0.85138,                0.49635,                0.35355,                0.94682,              0.0065863,              0.0065863,              0.0065863
                    156,                0.54337,                0.72545,                0.99752,                0.95157,                0.93144,                0.96577,                0.85157,                0.49635,                0.35304,                0.94675,              0.0065642,              0.0065642,              0.0065642
                    157,                0.54734,                0.72488,                0.99925,                0.95116,                 0.9318,                0.96619,                0.85182,                0.49695,                 0.3521,                0.94692,               0.006542,               0.006542,               0.006542
                    158,                0.54424,                0.72615,                0.99948,                0.95212,                  0.931,                 0.9663,                0.85214,                0.49744,                0.35218,                0.94735,              0.0065198,              0.0065198,              0.0065198
                    159,                0.54364,                  0.729,                0.99998,                0.95146,                0.93123,                0.96625,                0.85195,                0.49765,                0.35278,                0.94768,              0.0064977,              0.0064977,              0.0064977
